game_id,cause,end_time,game_id,result,start_time,team
504,Shot,7:01,5,Clear,7:12,opponent
505,Clear,6:43,5,Shot,7:01,Navy
506,Shot,6:28,5,Clear,6:43,Navy
507,Clear,5:46,5,Shot,6:28,opponent
508,Shot,5:23,5,Clear,5:46,opponent
509,Clear,4:47,5,Goal,5:23,Navy
510,Draw,4:20,5,Turnover,0:00,opponent
511,Turnover,3:46,5,Clear,4:20,Navy
512,Clear,3:10,5,Shot,3:46,Navy
513,Shot,1:58,5,Shot,3:10,Navy
514,Turnover,1:46,5,Clear,1:55,opponent
515,Clear,1:42,5,Goal,1:46,opponent
516,Draw,0:46,5,Shot,0:00,Navy
517,Shot,0:30,5,Goal,0:46,Navy
518,Draw,29:23:00,6,Shot,0:00,Navy
519,Shot,29:13:00,6,Shot,29:23:00,Navy
520,Turnover,28:47:00,6,Clear,29:08:00,opponent
521,Clear,28:46:00,6,Turnover,28:47:00,opponent
522,Turnover,27:58:00,6,Shot,28:43:00,Navy
523,Turnover,27:48:00,6,Goal,27:55:00,Navy
524,Draw,27:19:00,6,Shot,0:00,Navy
525,Shot,27:05:00,6,Clear,27:19:00,Navy
526,Clear,27:05:00,6,Turnover,27:05:00,opponent
527,Turnover,26:44:00,6,Shot,27:05:00,Navy
528,Shot,26:29:00,6,Clear,26:44:00,Navy
529,Clear,25:58:00,6,Turnover,26:29:00,opponent
530,Turnover,25:40:00,6,Clear,25:56:00,Navy
531,Clear,25:21:00,6,Goal,25:40:00,Navy
532,Draw,25:08:00,6,Turnover,0:00,opponent
533,Turnover,24:38:00,6,Clear,25:08:00,Navy
534,Clear,24:25:00,6,Goal,24:38:00,Navy
535,Draw,23:56,6,Goal,0:00,Navy
536,Draw,23:25,6,Shot,0:00,Navy
537,Shot,23:08,6,Clear,23:25,Navy
538,Clear,23:07,6,Turnover,23:08,opponent
539,Turnover,22:46,6,Clear,23:04,Navy
540,Clear,22:13,6,Shot,22:46,Navy
541,Shot,21:43,6,Goal,22:13,Navy
542,Draw,21:17,6,Turnover,0:00,Navy
543,Turnover,20:54,6,Clear,21:12,opponent
544,Clear,20:31,6,Goal,20:54,opponent
545,Draw,19:50,6,Shot,0:00,Navy
546,Shot,19:41,6,Clear,19:50,Navy
547,Clear,19:29,6,Turnover,19:41,opponent
548,Turnover,19:23,6,Shot,19:29,Navy
549,Shot,19:06,6,Clear,19:23,Navy
550,Clear,19:05,6,Turnover,19:06,opponent
551,Turnover,18:23,6,Shot,18:58,Navy
552,Turnover,18:08,6,Goal,18:20,Navy
553,Draw,17:48,6,Shot,0:00,Navy
554,Shot,17:17,6,Shot,17:48,Navy
555,Turnover,16:51,6,Clear,17:15,opponent
556,Clear,16:27,6,Turnover,16:51,opponent
557,Turnover,16:18,6,Clear,16:24,Navy
558,Clear,16:16,6,Turnover,16:18,Navy
559,Turnover,15:46,6,Goal,16:16,opponent
560,Draw,15:21,6,Goal,0:00,Navy
561,Draw,14:43,6,Goal,0:00,Navy
562,Draw,14:30,6,Shot,0:00,Navy
563,Turnover,14:06,6,Clear,14:24,opponent
564,Clear,13:34,6,Turnover,14:06,opponent
565,Turnover,13:23,6,Clear,13:34,Navy
566,Clear,13:22,6,Turnover,13:23,Navy
567,Turnover,13:15,6,Turnover,13:19,opponent
568,Turnover,12:56,6,Shot,13:11,Navy
569,Shot,12:35,6,Goal,12:56,Navy
570,Draw,12:24,6,Turnover,0:00,Navy
571,Turnover,12:06,6,Clear,12:24,opponent
572,Clear,11:46,6,Shot,12:06,opponent
573,Shot,11:27,6,Clear,11:46,opponent
574,Clear,11:23,6,Shot,11:27,Navy
575,Shot,11:07,6,Shot,11:23,Navy
576,Shot,10:49,6,Clear,11:07,Navy
577,Clear,9:43,6,Shot,10:49,opponent
578,Shot,9:36,6,Shot,9:43,opponent
579,Shot,9:24,6,Clear,9:36,opponent
580,Clear,8:40,6,Shot,9:24,Navy
581,Turnover,8:29,6,Clear,8:36,opponent
582,Clear,8:05,6,Shot,8:29,opponent
583,Shot,7:41,6,Clear,8:05,opponent
584,Clear,7:06,6,Shot,7:41,Navy
585,Shot,6:50,6,Turnover,7:06,Navy
586,Turnover,6:32,6,Clear,6:50,opponent
587,Clear,6:09,6,Turnover,6:32,opponent
588,Turnover,5:55,6,Clear,6:06,Navy
589,Clear,5:48,6,Turnover,5:55,Navy
590,Turnover,5:28,6,Clear,5:48,opponent
591,Clear,5:27,6,Turnover,5:28,opponent
592,Turnover,5:15,6,Turnover,5:24,Navy
593,Turnover,5:00,6,Clear,5:12,opponent
594,Clear,4:57,6,Shot,5:00,opponent
595,Shot,4:45,6,Clear,4:57,opponent
596,Clear,3:35,6,Turnover,4:45,Navy
597,Turnover,3:13,6,Clear,3:29,opponent
598,Clear,2:24,6,Turnover,3:13,opponent
599,Turnover,2:16,6,Clear,2:21,Navy
600,Clear,1:55,6,Goal,2:16,Navy
601,Draw,0:58,6,Goal,0:00,Navy
602,Draw,0:10,6,Goal,0:00,Navy
603,Draw,29:05:00,6,Shot,0:00,Navy
604,Shot,28:28:00,6,Clear,29:05:00,Navy
605,Clear,28:16:00,6,Shot,28:28:00,opponent
606,Shot,27:45:00,6,Clear,28:16:00,opponent
607,Clear,27:23:00,6,Turnover,27:45:00,Navy
608,Turnover,27:01:00,6,Clear,27:18:00,opponent
609,Clear,26:56:00,6,Shot,27:01:00,opponent
610,Shot,26:34:00,6,Shot,26:56:00,opponent
611,Shot,26:19:00,6,Turnover,26:34:00,opponent
612,Turnover,26:05:00,6,Clear,26:07:00,Navy
613,Clear,25:31:00,6,Goal,26:05:00,Navy
614,goal,23:19,6,Goal,25:31:00,Navy
615,Draw,21:56,6,Turnover,0:00,Navy
616,Turnover,21:43,6,Clear,21:52,opponent
617,Clear,21:33,6,Shot,21:43,opponent
618,Shot,21:24,6,Shot,21:33,opponent
619,Shot,20:03,6,Turnover,21:24,opponent
620,Turnover,19:32,6,Clear,20:00,Navy
621,Clear,18:58,6,Shot,19:32,Navy
622,Shot,18:33,6,Shot,18:58,Navy
623,Shot,18:20,6,Goal,18:33,Navy
624,Draw,17:09,6,Shot,0:00,Navy
625,Shot,16:36,6,Clear,17:09,Navy
626,Clear,15:43,6,Shot,16:36,opponent
627,Shot,15:34,6,Clear,15:43,opponent
628,Clear,15:30,6,Shot,15:34,Navy
629,Shot,15:21,6,Clear,15:30,Navy
630,Clear,15:16,6,Shot,15:21,opponent
631,Shot,14:52,6,Shot,15:16,opponent
632,Shot,14:27,6,Clear,14:52,opponent
633,Clear,13:56,6,Shot,14:27,Navy
634,Turnover,13:27,6,Clear,13:53,opponent
635,Clear,13:06,6,Shot,13:27,opponent
636,Turnover,12:55,6,Clear,13:03,Navy
637,Clear,11:25,6,Goal,12:55,Navy
638,Draw,9:38,6,Turnover,0:00,Navy
639,Turnover,8:55,6,Clear,9:35,opponent
640,Clear,8:52,6,Turnover,8:55,opponent
641,Turnover,8:42,6,Clear,8:52,Navy
642,Clear,7:50,6,Shot,8:42,Navy
643,Turnover,7:36,6,Clear,7:48,opponent
644,Clear,7:27,6,Goal,7:36,opponent
645,Draw,5:38,6,Turnover,0:00,Navy
646,Turnover,5:07,6,Clear,5:36,opponent
647,Clear,5:05,6,Turnover,5:07,opponent
648,Turnover,5:03,6,Clear,5:05,Navy
649,Clear,4:33,6,Shot,5:03,Navy
650,Shot,4:10,6,Clear,4:33,Navy
651,Clear,4:09,6,Turnover,4:10,opponent
652,Turnover,4:02,6,Clear,4:06,Navy
653,Clear,3:58,6,Shot,4:02,Navy
654,Shot,3:39,6,Clear,3:58,Navy
655,Clear,3:19,6,Turnover,3:39,opponent
656,Turnover,3:14,6,Clear,3:17,Navy
657,Clear,2:49,6,Shot,3:14,Navy
658,Shot,2:35,6,Clear,2:49,Navy
659,Clear,2:26,6,Goal,2:35,opponent
660,Draw,0:54,6,Shot,0:00,Navy
661,Shot,0:44,6,Clear,0:54,Navy
662,Clear,0:43,6,Turnover,0:44,opponent
663,Turnover,0:33,6,Shot,0:39,Navy
664,Shot,0:16,6,Goal,0:33,Navy
665,Draw,29:39:00,7,Turnover,0:00,opponent
666,Turnover,28:58:00,7,Shot,29:39:00,Navy
667,Shot,28:58:00,7,Clear,28:58:00,Navy
668,Clear,28:58:00,7,Turnover,28:58:00,opponent
669,Turnover,28:58:00,7,Clear,28:58:00,Navy
670,Clear,27:40:00,7,Goal,28:58:00,Navy
671,Draw,26:34:00,7,Turnover,0:00,opponent
672,Turnover,26:27:00,7,Clear,26:31:00,Navy
673,Clear,25:18:00,7,Shot,26:27:00,Navy
674,Shot,25:08:00,7,Shot,25:18:00,Navy
675,Shot,25:02:00,7,Clear,25:08:00,Navy
676,Clear,23:57,7,Goal,25:02:00,opponent
677,Draw,23:31,7,Turnover,0:00,opponent
678,Turnover,22:40,7,Turnover,23:26,Navy
679,Turnover,22:40,7,Clear,22:40,opponent
680,Clear,22:34,7,Turnover,22:40,opponent
681,Turnover,22:20,7,Clear,22:28,Navy
682,Clear,21:32,7,Goal,22:20,Navy
683,Draw,20:33,7,Shot,0:00,Navy
684,Shot,20:25,7,Clear,20:33,Navy
685,Clear,19:49,7,Shot,20:25,opponent
686,Turnover,19:10,7,Shot,19:12,opponent
687,Turnover,18:57,7,Clear,19:07,Navy
688,Clear,18:48,7,Clear,18:57,Navy
689,Clear,18:48,7,Turnover,18:48,opponent
690,Turnover,18:48,7,Clear,18:48,Navy
691,Clear,17:17,7,Goal,18:48,Navy
692,Draw,16:38,7,Goal,0:00,Navy
693,Draw,15:59,7,Turnover,0:00,Navy
694,Turnover,15:50,7,Clear,15:52,opponent
695,Clear,15:30,7,Turnover,15:50,opponent
696,Turnover,14:38,7,Shot,15:23,Navy
697,Shot,14:26,7,Clear,14:38,Navy
698,Clear,13:33,7,Turnover,14:26,opponent
699,Turnover,13:27,7,Clear,13:30,Navy
700,Clear,13:13,7,Shot,13:27,Navy
701,Shot,13:01,7,Goal,13:13,Navy
702,Draw,12:31,7,Turnover,0:00,opponent
703,Turnover,12:21,7,Goal,12:25,Navy
704,Turnover,11:20,7,Goal,11:33,opponent
705,Draw,11:01,7,Turnover,0:00,opponent
706,Turnover,10:55,7,Goal,10:57,Navy
707,Draw,9:46,7,Shot,0:00,opponent
708,Turnover,9:14,7,Shot,9:41,opponent
709,Turnover,9:08,7,Clear,9:10,Navy
710,Clear,8:46,7,Shot,9:08,Navy
711,Shot,8:46,7,Clear,8:46,Navy
712,Clear,7:34,7,Shot,8:46,opponent
713,Shot,7:34,7,Shot,7:34,opponent
714,Shot,7:26,7,Clear,7:34,opponent
715,Clear,6:45,7,Turnover,7:26,Navy
716,Turnover,6:32,7,Clear,6:45,opponent
717,Clear,6:16,7,Turnover,6:32,opponent
718,Turnover,6:16,7,Clear,6:16,Navy
719,Clear,6:16,7,Turnover,6:16,Navy
720,Turnover,5:53,7,Turnover,6:16,opponent
721,Turnover,5:46,7,Clear,5:47,Navy
722,Clear,5:09,7,Turnover,5:46,Navy
723,Turnover,4:55,7,Clear,4:57,opponent
724,Clear,2:55,7,Goal,4:55,opponent
725,Draw,1:45,7,Shot,0:00,Navy
726,Shot,1:32,7,Clear,1:45,Navy
727,Clear,1:29,7,Turnover,1:32,opponent
728,Turnover,0:10,7,Turnover,1:22,Navy
729,Turnover,0:10,7,Clear,0:10,opponent
730,Clear,0:10,7,Goal,0:10,opponent
731,Draw,0:00,7,Turnover,0:00,opponent
732,Draw,29:21:00,7,Goal,0:00,Navy
733,Turnover,28:41:00,7,Shot,28:51:00,opponent
734,Shot,27:59:00,7,Shot,28:41:00,opponent
735,Turnover,27:52:00,7,Clear,27:54:00,Navy
736,Clear,27:20:00,7,Shot,27:52:00,Navy
737,Shot,26:38:00,7,Turnover,27:20:00,Navy
738,Turnover,26:29:00,7,Clear,26:32:00,opponent
739,Clear,25:21:00,7,Shot,26:29:00,opponent
740,Shot,25:07:00,7,Shot,25:21:00,opponent
741,Shot,24:53:00,7,Clear,25:07:00,opponent
742,Clear,24:47:00,7,Turnover,24:53:00,Navy
743,Turnover,24:34:00,7,Goal,24:43:00,opponent
744,Draw,24:18:00,7,Shot,0:00,Navy
745,Shot,24:01:00,7,Goal,24:18:00,Navy
746,Draw,23:37,7,Shot,0:00,Navy
747,Shot,23:27,7,Clear,23:37,Navy
748,Clear,23:19,7,Goal,23:27,opponent
749,Turnover,22:49,7,Shot,22:51,opponent
750,Turnover,22:40,7,Clear,22:43,Navy
751,Clear,22:28,7,Shot,22:40,Navy
752,Shot,21:59,7,Goal,22:28,Navy
753,Draw,21:38,7,Turnover,0:00,opponent
754,Turnover,20:40,7,Turnover,20:56,Navy
755,Turnover,19:39,7,Turnover,20:35,opponent
756,Turnover,19:07,7,Clear,19:39,Navy
757,Clear,19:04,7,Shot,19:07,Navy
758,Shot,18:40,7,Goal,19:04,Navy
759,Draw,18:31,7,Turnover,0:00,opponent
760,Turnover,18:26,7,Clear,18:31,Navy
761,Clear,17:34,7,Goal,18:26,Navy
762,Draw,16:58,7,Shot,0:00,opponent
763,Shot,16:55,7,Clear,16:58,opponent
764,Turnover,16:23,7,Shot,16:23,Navy
765,Shot,15:57,7,Goal,16:23,Navy
766,Turnover,14:38,7,Goal,15:10,Navy
767,Draw,14:14,7,Shot,0:00,Navy
768,Shot,13:56,7,Goal,14:14,Navy
769,Draw,13:39,7,Goal,0:00,Navy
770,Draw,12:33,7,Goal,0:00,Navy
771,Draw,12:18,7,Turnover,0:00,opponent
772,Turnover,10:30,7,Clear,12:13,Navy
773,Clear,10:26,7,Turnover,10:30,Navy
774,Turnover,9:16,7,Clear,9:27,Navy
775,Clear,8:08,7,Shot,9:16,Navy
776,Turnover,7:34,7,Turnover,7:57,Navy
777,Turnover,7:30,7,Clear,7:31,opponent
778,Clear,6:59,7,Shot,7:30,opponent
779,Shot,6:15,7,Turnover,6:59,opponent
780,Turnover,6:03,7,Clear,6:15,Navy
781,Clear,6:02,7,Turnover,6:03,Navy
782,Turnover,5:21,7,Turnover,5:34,opponent
783,Turnover,5:13,7,Clear,5:14,Navy
784,Clear,4:59,7,Goal,5:13,Navy
785,Draw,4:37,7,Turnover,0:00,opponent
786,Turnover,4:29,7,Clear,4:33,Navy
787,Clear,4:25,7,Turnover,4:29,Navy
788,Turnover,4:08,7,Shot,4:25,opponent
789,Shot,3:57,7,Clear,4:08,opponent
790,Clear,3:43,7,Shot,3:57,Navy
791,Shot,3:32,7,Clear,3:43,Navy
792,Clear,3:24,7,Shot,3:32,opponent
793,Turnover,3:17,7,Clear,3:22,Navy
794,Clear,0:30,7,Shot,3:17,Navy
795,Draw,28:49:00,8,Shot,0:00,opponent
796,Shot,28:16:00,8,Clear,28:49:00,opponent
797,Clear,27:21:00,8,Turnover,28:16:00,Navy
798,Turnover,27:12:00,8,Clear,27:18:00,opponent
799,Clear,27:08:00,8,Shot,27:12:00,opponent
800,Shot,26:44:00,8,Clear,27:08:00,opponent
801,Clear,26:33:00,8,Turnover,26:44:00,Navy
802,Turnover,26:24:00,8,Clear,26:33:00,opponent
803,Clear,25:54:00,8,Goal,26:24:00,opponent
804,Draw,25:28:00,8,Turnover,0:00,opponent
805,Turnover,25:09:00,8,Clear,25:25:00,Navy
806,Clear,24:43:00,8,Shot,25:09:00,Navy
807,Shot,24:30:00,8,Clear,24:43:00,Navy
808,Clear,23:59,8,Turnover,24:30:00,opponent
809,Turnover,23:35,8,Clear,23:56,Navy
810,Clear,23:10,8,Shot,23:35,Navy
811,Turnover,22:52,8,Clear,23:01,opponent
812,Clear,22:48,8,Goal,22:52,opponent
813,goal,22:23,8,Shot,22:48,opponent
814,Turnover,22:21,8,Shot,22:23,opponent
815,Turnover,21:44,8,Goal,22:21,opponent
816,Draw,21:35,8,Goal,0:00,Navy
817,Draw,21:04,8,Turnover,0:00,Navy
818,Turnover,21:03,8,Clear,21:04,opponent
819,Clear,20:30,8,Goal,21:03,opponent
820,Draw,20:09,8,Turnover,0:00,opponent
821,Turnover,20:00,8,Clear,20:09,Navy
822,Clear,19:29,8,Shot,20:00,Navy
823,Turnover,19:13,8,Clear,19:26,opponent
824,Clear,17:56,8,Turnover,19:13,opponent
825,Turnover,17:50,8,Clear,17:56,Navy
826,Clear,17:13,8,Goal,17:50,Navy
827,Draw,16:22,8,Turnover,0:00,Navy
828,Turnover,16:12,8,Clear,16:22,opponent
829,Clear,16:11,8,Turnover,16:12,opponent
830,Turnover,15:24,8,Turnover,16:08,Navy
831,Turnover,15:08,8,Clear,15:24,opponent
832,Clear,14:23,8,Turnover,15:08,opponent
833,Turnover,13:44,8,Clear,14:20,Navy
834,Clear,13:39,8,Turnover,13:44,Navy
835,Turnover,13:31,8,Clear,13:35,opponent
836,Clear,13:01,8,Goal,13:31,opponent
837,Draw,12:06,8,Shot,0:00,opponent
838,Shot,11:43,8,Clear,12:06,opponent
839,Clear,11:42,8,Turnover,11:43,Navy
840,Turnover,11:09,8,Turnover,11:37,opponent
841,Turnover,11:02,8,Clear,11:09,Navy
842,Clear,10:22,8,Turnover,11:02,Navy
843,Turnover,10:05,8,Clear,10:16,opponent
844,Clear,9:33,8,Turnover,10:05,opponent
845,Turnover,9:17,8,Clear,9:29,Navy
846,Clear,8:41,8,Shot,9:17,Navy
847,Turnover,8:01,8,Shot,8:35,Navy
848,Shot,7:58,8,Turnover,8:01,opponent
849,Turnover,7:48,8,Clear,7:58,Navy
850,Clear,7:27,8,Goal,7:48,opponent
851,Draw,7:15,8,Shot,0:00,Navy
852,Turnover,6:50,8,Goal,7:09,Navy
853,Draw,5:55,8,Shot,0:00,opponent
854,Shot,5:19,8,Clear,5:55,opponent
855,Clear,5:17,8,Turnover,5:19,Navy
856,Turnover,4:28,8,Turnover,5:14,opponent
857,Turnover,4:11,8,Clear,4:23,Navy
858,Clear,3:34,8,Shot,4:11,Navy
859,Shot,3:14,8,Turnover,3:34,Navy
860,Turnover,3:05,8,Shot,3:14,opponent
861,Shot,2:56,8,Clear,3:05,opponent
862,Turnover,1:58,8,Turnover,3:14,Navy
863,Turnover,1:44,8,Clear,1:55,opponent
864,Clear,0:31,8,Shot,1:44,opponent
865,Turnover,0:11,8,Clear,0:29,Navy
866,Clear,0:00,8,Goal,0:11,Navy
867,Draw,29:03:00,8,Turnover,0:00,Navy
868,Turnover,28:46:00,8,Clear,28:51:00,opponent
869,Clear,28:08:00,8,Shot,28:46:00,opponent
870,Turnover,27:44:00,8,Clear,28:05:00,Navy
871,Clear,27:02:00,8,Turnover,27:44:00,Navy
872,Turnover,26:55:00,8,Clear,27:02:00,opponent
873,Clear,26:24:00,8,Shot,26:55:00,opponent
874,Turnover,26:18:00,8,Goal,26:19:00,opponent
875,Draw,26:08:00,8,Turnover,0:00,opponent
876,Turnover,25:14:00,8,Turnover,26:04:00,Navy
877,Turnover,25:01:00,8,Clear,25:14:00,opponent
878,Clear,24:05:00,8,Goal,25:01:00,opponent
879,Draw,23:38,8,Goal,0:00,Navy
880,Draw,22:55,8,Shot,0:00,Navy
881,Turnover,22:39,8,Clear,22:49,opponent
882,Clear,22:14,8,Turnover,22:39,opponent
883,Turnover,22:02,8,Clear,22:12,Navy
884,Clear,21:49,8,Shot,22:02,Navy
885,Shot,21:19,8,Clear,21:49,Navy
886,Clear,20:32,8,Goal,21:19,opponent
887,Draw,19:44,8,Turnover,0:00,opponent
888,Turnover,19:33,8,Clear,19:44,Navy
889,Clear,18:52,8,Turnover,19:33,Navy
890,Turnover,18:35,8,Clear,18:49,opponent
891,Clear,17:37,8,Shot,18:35,opponent
892,Shot,17:29,8,Shot,17:37,opponent
893,Turnover,17:10,8,Clear,17:24,Navy
894,Clear,16:43,8,Turnover,17:10,Navy
895,Turnover,16:30,8,Clear,16:40,opponent
896,Clear,15:49,8,Goal,16:30,opponent
897,Draw,14:50,8,Shot,0:00,opponent
898,Shot,14:29,8,Clear,14:50,opponent
899,Clear,13:45,8,Shot,14:29,Navy
900,Turnover,13:37,8,Goal,13:42,Navy
901,Draw,13:17,8,Goal,0:00,Navy
902,Draw,12:58,8,Shot,0:00,opponent
903,Turnover,12:48,8,Turnover,12:55,opponent
904,Turnover,12:41,8,Clear,12:45,Navy
905,Clear,12:40,8,Turnover,12:41,Navy
906,Turnover,11:48,8,Shot,12:38,opponent
907,Shot,11:08,8,Shot,11:48,opponent
908,Shot,11:05,8,Goal,11:08,opponent
909,Draw,10:55,8,Shot,0:00,Navy
910,Shot,10:32,8,Goal,10:55,Navy
911,Draw,10:22,8,Shot,0:00,Navy
912,Shot,10:09,8,Goal,10:22,Navy
913,Draw,9:24,8,Shot,0:00,Navy
914,Shot,9:21,8,Shot,9:24,Navy
915,Shot,8:52,8,Shot,9:21,Navy
916,Shot,8:35,8,Clear,8:52,Navy
917,Clear,8:06,8,Shot,8:35,opponent
918,Turnover,7:55,8,Clear,8:03,Navy
919,Clear,7:55,8,Turnover,7:55,Navy
920,Turnover,7:47,8,Clear,7:55,opponent
921,Clear,7:05,8,Shot,7:47,opponent
922,Shot,6:49,8,Goal,7:05,opponent
923,Draw,5:43,8,Turnover,0:00,opponent
924,Turnover,5:41,8,Clear,5:43,Navy
925,Clear,5:40,8,Turnover,5:41,Navy
926,Turnover,5:27,8,Goal,5:37,opponent
927,Draw,4:30,8,Goal,0:00,Navy
928,Draw,3:51,8,Goal,0:00,Navy
929,Draw,2:58,8,Goal,0:00,Navy
930,Draw,2:11,8,Goal,0:00,Navy
931,Draw,0:48,8,Shot,0:00,opponent
932,Shot,0:35,8,Clear,0:48,opponent
933,Clear,0:17,8,Goal,0:35,Navy
934,Draw,29:20:00,9,Shot,0:00,opponent
935,Turnover,29:07:00,9,Goal,29:16:00,opponent
936,Draw,28:52:00,9,Goal,0:00,Navy
937,Draw,28:23:00,9,Turnover,0:00,Navy
938,Turnover,28:09:00,9,Clear,28:19:00,opponent
939,Clear,27:00:00,9,Turnover,28:09:00,opponent
940,Turnover,26:53:00,9,Clear,26:56:00,Navy
941,Clear,26:10:00,9,Turnover,26:53:00,Navy
942,Turnover,26:07:00,9,Clear,26:10:00,opponent
943,Clear,25:25:00,9,Turnover,26:07:00,opponent
944,Turnover,25:14:00,9,Clear,25:25:00,Navy
945,Clear,24:47:00,9,Turnover,25:14:00,Navy
946,Turnover,24:37:00,9,Clear,24:43:00,opponent
947,Clear,23:57,9,Shot,24:37:00,opponent
948,Turnover,23:19,9,Clear,23:54,Navy
949,Clear,22:59,9,Shot,23:19,Navy
950,Turnover,22:41,9,Clear,22:51,opponent
951,Clear,21:53,9,Turnover,22:41,opponent
952,Turnover,21:36,9,Clear,21:50,Navy
953,Clear,20:42,9,Turnover,21:36,Navy
954,Turnover,20:36,9,Clear,20:39,opponent
955,Clear,19:47,9,Shot,20:36,opponent
956,Shot,19:10,9,Shot,19:47,opponent
957,Turnover,19:03,9,Clear,19:07,Navy
958,Clear,18:19,9,Turnover,19:03,Navy
959,Turnover,18:01,9,Clear,18:17,Navy
960,Clear,17:27,9,Turnover,18:01,opponent
961,Turnover,17:21,9,Clear,17:25,Navy
962,Clear,16:53,9,Shot,17:21,Navy
963,Turnover,16:47,9,Turnover,16:49,opponent
964,Turnover,16:42,9,Clear,16:44,Navy
965,Clear,15:43,9,Shot,16:42,Navy
966,Shot,15:29,9,Clear,15:43,Navy
967,Clear,14:22,9,Turnover,15:29,opponent
968,Turnover,14:13,9,Clear,14:17,Navy
969,Clear,13:53,9,Turnover,14:13,Navy
970,Turnover,13:46,9,Clear,13:53,opponent
971,Clear,12:56,9,Turnover,13:46,opponent
972,Turnover,12:45,9,Clear,12:52,Navy
973,Clear,12:41,9,Goal,12:45,Navy
974,Draw,12:08,9,Goal,0:00,Navy
975,Draw,11:33,9,Goal,0:00,opponent
976,Draw,11:22,9,Turnover,0:00,Navy
977,Turnover,11:12,9,Clear,11:22,opponent
978,Clear,10:32,9,Goal,11:12,opponent
979,Draw,9:54,9,Turnover,0:00,opponent
980,Turnover,9:45,9,Clear,9:52,Navy
981,Clear,9:15,9,Turnover,9:45,Navy
982,Turnover,9:08,9,Clear,9:11,opponent
983,Clear,9:04,9,Shot,9:08,opponent
984,Turnover,8:27,9,Turnover,9:00,opponent
985,Turnover,8:16,9,Clear,8:27,Navy
986,Clear,7:26,9,Goal,8:16,Navy
987,Draw,6:45,9,Shot,0:00,opponent
988,Shot,6:31,9,Clear,6:45,opponent
989,Clear,6:08,9,Shot,6:31,Navy
990,Turnover,5:49,9,Clear,6:01,opponent
991,Clear,5:28,9,Shot,5:49,opponent
992,Turnover,5:10,9,Shot,5:25,opponent
993,Shot,4:39,9,Shot,5:10,opponent
994,Shot,4:18,9,Shot,4:39,opponent
995,Shot,3:58,9,Turnover,4:18,opponent
996,Turnover,3:50,9,Clear,3:56,Navy
997,Clear,3:36,9,Shot,3:50,Navy
998,Turnover,3:09,9,Goal,3:32,Navy
999,Draw,2:33,9,Shot,0:00,opponent
1000,Turnover,2:12,9,Shot,2:30,opponent
