game_id,cause,end_time,game_id,result,start_time,team
1001,Shot,1:53,9,Clear,2:12,opponent
1002,Clear,1:20,9,Turnover,1:53,Navy
1003,Turnover,1:08,9,Clear,1:16,opponent
1004,Clear,0:26,9,Shot,1:08,opponent
1005,Shot,0:08,9,Clear,0:26,opponent
1006,Clear,0:07,9,Turnover,0:08,Navy
1007,Draw,29:03:00,9,Goal,0:00,Navy
1008,Draw,28:44:00,9,Shot,0:00,Navy
1009,Turnover,28:24:00,9,Clear,28:37:00,opponent
1010,Clear,27:21:00,9,Goal,28:24:00,opponent
1011,Draw,26:51:00,9,Goal,0:00,opponent
1012,Draw,26:00:00,9,Shot,0:00,Navy
1013,Shot,25:26:00,9,Goal,26:00:00,Navy
1014,Draw,25:13:00,9,Goal,0:00,opponent
1015,Draw,25:03:00,9,Turnover,0:00,Navy
1016,Turnover,24:24:00,9,Shot,24:58:00,opponent
1017,Shot,24:03:00,9,Clear,24:24:00,opponent
1018,Clear,23:26,9,Shot,24:03:00,Navy
1019,Shot,23:10,9,Shot,23:26,Navy
1020,Turnover,22:47,9,Shot,23:07,Navy
1021,Shot,22:28,9,Goal,22:47,Navy
1022,Draw,21:37,9,Turnover,0:00,opponent
1023,Turnover,21:18,9,Clear,21:34,Navy
1024,Clear,21:17,9,Turnover,21:18,Navy
1025,Turnover,20:27,9,Goal,21:17,opponent
1026,Draw,19:30,9,Goal,0:00,Navy
1027,Draw,18:34,9,Goal,0:00,Navy
1028,Draw,18:28,9,Turnover,0:00,Navy
1029,Turnover,17:41,9,Goal,18:25,opponent
1030,Draw,16:13,9,Goal,0:00,Navy
1031,Draw,15:26,9,Shot,0:00,Navy
1032,Turnover,15:04,9,Goal,15:21,Navy
1033,Draw,13:56,9,Shot,0:00,Navy
1034,Turnover,13:34,9,Clear,13:48,opponent
1035,Clear,13:20,9,Shot,13:34,opponent
1036,Shot,13:02,9,Clear,13:20,opponent
1037,Clear,12:49,9,Shot,13:02,Navy
1038,Turnover,12:06,9,Shot,12:45,Navy
1039,Shot,11:44,9,Goal,12:06,Navy
1040,Draw,11:03,9,Goal,0:00,Navy
1041,Draw,10:21,9,Turnover,0:00,opponent
1042,Turnover,10:05,9,Turnover,10:18,Navy
1043,Turnover,9:55,9,Clear,9:58,opponent
1044,Clear,9:43,9,Turnover,9:55,opponent
1045,Turnover,9:36,9,Clear,9:40,Navy
1046,Clear,8:59,9,Shot,9:36,Navy
1047,Shot,8:38,9,Goal,8:59,Navy
1048,Draw,7:20,9,Turnover,0:00,opponent
1049,Turnover,7:03,9,Clear,7:15,Navy
1050,Clear,6:03,9,Goal,7:03,Navy
1051,Draw,5:15,9,Turnover,0:00,opponent
1052,Turnover,5:08,9,Clear,5:15,Navy
1053,Clear,4:13,9,Turnover,5:08,Navy
1054,Turnover,4:04,9,Clear,4:09,opponent
1055,Clear,3:11,9,Goal,4:04,opponent
1056,Draw,2:36,9,Turnover,0:00,Navy
1057,Turnover,2:25,9,Clear,2:36,opponent
1058,Clear,1:44,9,Shot,2:25,opponent
1059,Shot,1:05,9,Clear,1:44,opponent
1060,Clear,0:05,9,Shot,1:05,Navy
1061,Draw,28:59:00,10,Goal,0:00,Navy
1062,Draw,27:32:00,10,Shot,0:00,opponent
1063,Turnover,27:12:00,10,Shot,27:27:00,opponent
1064,Turnover,27:06:00,10,Clear,27:11:00,Navy
1065,Clear,26:03:00,10,Turnover,27:06:00,Navy
1066,Turnover,25:44:00,10,Clear,25:59:00,opponent
1067,Clear,25:28:00,10,Goal,25:44:00,opponent
1068,Draw,25:09:00,10,Turnover,0:00,Navy
1069,Turnover,24:39:00,10,Clear,25:05:00,opponent
1070,Clear,24:06:00,10,Turnover,24:39:00,opponent
1071,Turnover,23:34,10,Clear,24:03:00,Navy
1072,Clear,23:12,10,Turnover,23:34,Navy
1073,Turnover,21:32,10,Shot,23:07,opponent
1074,Turnover,22:17,10,Goal,22:18,Navy
1075,Draw,21:33,10,Goal,0:00,Navy
1076,Draw,20:42,10,Shot,0:00,opponent
1077,Shot,20:28,10,Clear,20:42,opponent
1078,Clear,20:19,10,Turnover,20:28,Navy
1079,Turnover,20:06,10,Clear,20:17,opponent
1080,Clear,19:58,10,Turnover,20:06,opponent
1081,Turnover,19:45,10,Clear,19:48,Navy
1082,Clear,19:15,10,Turnover,19:45,Navy
1083,Turnover,18:55,10,Clear,19:11,opponent
1084,Clear,18:18,10,Shot,18:55,opponent
1085,Shot,18:09,10,Clear,18:18,opponent
1086,Clear,17:34,10,Shot,18:09,Navy
1087,Turnover,17:11,10,Goal,17:31,Navy
1088,Draw,16:57,10,Turnover,0:00,Navy
1089,Turnover,16:40,10,Clear,16:57,opponent
1090,Clear,15:51,10,Turnover,16:40,opponent
1091,Turnover,15:34,10,Clear,15:44,Navy
1092,Clear,15:09,10,Goal,15:34,Navy
1093,Draw,14:16,10,Turnover,0:00,Navy
1094,Turnover,13:18,10,Turnover,14:16,opponent
1095,Turnover,13:02,10,Turnover,13:10,Navy
1096,Turnover,12:31,10,Clear,12:50,opponent
1097,Clear,12:29,10,Turnover,12:31,opponent
1098,Turnover,11:43,10,Shot,12:24,Navy
1099,Shot,11:23,10,Clear,11:43,Navy
1100,Clear,11:15,10,Shot,11:23,opponent
1101,Turnover,10:55,10,Clear,11:09,Navy
1102,Clear,10:35,10,Goal,10:55,Navy
1103,Draw,9:52,10,Goal,0:00,Navy
1104,Draw,8:19,10,Shot,0:00,opponent
1105,Turnover,7:36,10,Goal,8:14,opponent
1106,Draw,7:01,10,Shot,0:00,opponent
1107,Shot,6:40,10,Clear,7:01,opponent
1108,Clear,6:09,10,Goal,6:40,Navy
1109,Draw,5:38,10,Turnover,0:00,Navy
1110,Turnover,5:31,10,Clear,5:34,opponent
1111,Clear,4:54,10,Turnover,5:31,opponent
1112,Turnover,4:45,10,Clear,4:50,Navy
1113,Clear,4:06,10,Goal,4:45,Navy
1114,Draw,3:14,10,Goal,0:00,Navy
1115,Draw,2:38,10,Turnover,0:00,opponent
1116,Turnover,2:31,10,Clear,2:34,Navy
1117,Clear,1:56,10,Turnover,2:31,Navy
1118,Turnover,1:40,10,Clear,1:44,opponent
1119,Clear,1:35,10,Turnover,1:40,opponent
1120,Turnover,0:37,10,Turnover,1:31,opponent
1121,Turnover,0:28,10,Clear,0:37,Navy
1122,Draw,29:11:00,10,Goal,0:00,Navy
1123,Draw,28:35:00,10,Turnover,0:00,Navy
1124,Turnover,28:17:00,10,Turnover,28:31:00,opponent
1125,Turnover,28:14:00,10,Clear,28:17:00,Navy
1126,Clear,27:44:00,10,Shot,28:14:00,Navy
1127,Shot,27:18:00,10,Clear,27:44:00,Navy
1128,Clear,26:55:00,10,Shot,27:18:00,opponent
1129,Turnover,26:47:00,10,Turnover,26:51:00,opponent
1130,Turnover,26:32:00,10,Clear,26:34:00,Navy
1131,Clear,26:07:00,10,Turnover,26:32:00,Navy
1132,Turnover,25:50:00,10,Clear,26:01:00,opponent
1133,Clear,25:03:00,10,Shot,25:50:00,opponent
1134,Shot,24:52:00,10,Clear,25:03:00,opponent
1135,Clear,24:44:00,10,Goal,24:52:00,Navy
1136,Draw,23:07,10,Shot,0:00,Navy
1137,Shot,22:39,10,Goal,23:07,Navy
1138,Draw,21:33,10,Turnover,0:00,Navy
1139,Turnover,21:23,10,Clear,21:28,opponent
1140,Clear,20:57,10,Turnover,21:23,opponent
1141,Turnover,20:49,10,Clear,20:51,Navy
1142,Clear,20:36,10,Shot,20:49,Navy
1143,Shot,19:23,10,Turnover,20:36,Navy
1144,Turnover,19:03,10,Clear,19:15,opponent
1145,Clear,18:50,10,Shot,19:03,opponent
1146,Shot,18:10,10,Shot,18:50,opponent
1147,Turnover,17:56,10,Turnover,18:07,Navy
1148,Turnover,17:35,10,Clear,17:56,opponent
1149,Clear,17:21,10,Goal,17:35,opponent
1150,Draw,15:55,10,Shot,0:00,Navy
1151,Shot,15:42,10,Shot,15:55,Navy
1152,Turnover,15:11,10,Shot,15:37,Navy
1153,Shot,14:47,10,Clear,15:11,Navy
1154,Clear,14:43,10,Shot,14:47,opponent
1155,Shot,13:35,10,Goal,14:43,opponent
1156,Draw,12:32,10,Shot,0:00,Navy
1157,Shot,12:10,10,Clear,12:32,Navy
1158,Clear,12:02,10,Shot,12:10,opponent
1159,Turnover,11:48,10,Clear,11:59,Navy
1160,Clear,11:44,10,Goal,11:48,Navy
1161,Draw,9:43,10,Goal,0:00,Navy
1162,Draw,8:33,10,Goal,0:00,opponent
1163,Draw,6:59,10,Turnover,0:00,opponent
1164,Turnover,6:44,10,Clear,6:55,Navy
1165,Clear,5:48,10,Shot,6:44,Navy
1166,Turnover,5:36,10,Clear,5:42,opponent
1167,Clear,5:32,10,Shot,5:36,opponent
1168,Turnover,5:15,10,Clear,5:27,Navy
1169,Clear,4:34,10,Turnover,5:15,Navy
1170,Turnover,4:17,10,Clear,4:29,opponent
1171,Clear,4:15,10,Turnover,4:17,opponent
1172,Turnover,2:55,10,Goal,4:11,Navy
1173,Draw,1:10,10,Shot,0:00,Navy
1174,Shot,0:55,10,Clear,1:10,Navy
1175,Clear,0:31,10,Shot,0:55,opponent
1176,Shot,0:07,10,Shot,0:31,opponent
1177,Draw,29:45:00,11,Turnover,0:00,opponent
1178,Turnover,29:36:00,11,Clear,29:43:00,Navy
1179,Clear,29:12:00,11,Shot,29:36:00,Navy
1180,Turnover,28:50:00,11,Clear,29:07:00,opponent
1181,Clear,28:23:00,11,Turnover,28:50:00,opponent
1182,Turnover,27:42:00,11,Goal,28:23:00,Navy
1183,Draw,27:28:00,11,Turnover,0:00,Navy
1184,Turnover,27:22:00,11,Clear,27:28:00,opponent
1185,Clear,27:21:00,11,Turnover,27:22:00,opponent
1186,Turnover,26:58:00,11,Turnover,27:18:00,Navy
1187,Turnover,26:39:00,11,Clear,26:58:00,opponent
1188,Clear,26:39:00,11,Turnover,26:39:00,opponent
1189,Turnover,26:33:00,11,Clear,26:39:00,Navy
1190,Clear,25:59:00,11,Shot,26:33:00,Navy
1191,Turnover,25:52:00,11,Clear,25:56:00,opponent
1192,Clear,25:51:00,11,Turnover,25:52:00,opponent
1193,Turnover,25:20:00,11,Shot,25:51:00,Navy
1194,Turnover,25:03:00,11,Shot,25:17:00,Navy
1195,Turnover,24:54:00,11,Turnover,24:57:00,Navy
1196,Turnover,24:36:00,11,Clear,24:54:00,opponent
1197,Clear,23:55,11,Shot,24:36:00,opponent
1198,Turnover,23:50,11,Goal,23:52,opponent
1199,Draw,23:27,11,Goal,0:00,Navy
1200,Draw,22:56,11,Turnover,0:00,opponent
1201,Turnover,22:41,11,Clear,22:52,Navy
1202,Clear,22:22,11,Turnover,22:41,Navy
1203,Turnover,22:03,11,Turnover,22:19,opponent
1204,Turnover,21:43,11,Clear,22:03,Navy
1205,Clear,21:31,11,Shot,21:43,Navy
1206,Shot,20:59,11,Goal,21:31,Navy
1207,Draw,20:44,11,Shot,0:00,opponent
1208,Shot,20:20,11,Clear,20:44,opponent
1209,Clear,19:52,11,Goal,20:20,Navy
1210,Draw,19:37,11,Turnover,0:00,opponent
1211,Turnover,19:13,11,Goal,19:37,Navy
1212,Draw,18:51,11,Shot,0:00,Navy
1213,Shot,18:38,11,Clear,18:51,Navy
1214,Clear,18:36,11,Turnover,18:38,opponent
1215,Turnover,18:28,11,Shot,18:34,Navy
1216,Shot,18:18,11,Clear,18:28,Navy
1217,Clear,17:32,11,Goal,18:18,opponent
1218,Draw,17:08,11,Goal,0:00,Navy
1219,Draw,16:45,11,Goal,0:00,Navy
1220,Draw,16:29,11,Goal,0:00,Navy
1221,Draw,16:03,11,Goal,0:00,Navy
1222,Draw,15:53,11,Shot,0:00,opponent
1223,Shot,15:35,11,Clear,15:53,opponent
1224,Clear,15:20,11,Goal,15:35,Navy
1225,Draw,15:10,11,Goal,0:00,Navy
1226,Draw,14:51,11,Shot,0:00,Navy
1227,Turnover,14:37,11,Clear,14:46,opponent
1228,Clear,14:30,11,Shot,14:37,opponent
1229,Turnover,14:19,11,Clear,14:25,Navy
1230,Clear,14:08,11,Shot,14:19,Navy
1231,Shot,13:52,11,Shot,14:08,Navy
1232,Shot,13:38,11,Clear,13:52,Navy
1233,Clear,12:59,11,Goal,13:38,opponent
1234,Draw,12:46,11,Turnover,0:00,Navy
1235,Turnover,12:24,11,Shot,12:44,opponent
1236,Shot,11:58,11,Clear,12:24,opponent
1237,Clear,11:12,11,Goal,11:58,Navy
1238,Draw,10:34,11,Turnover,0:00,opponent
1239,Turnover,10:21,11,Clear,10:25,Navy
1240,Clear,10:11,11,Goal,10:21,Navy
1241,Draw,7:40,11,Shot,0:00,opponent
1242,Shot,7:17,11,Clear,7:40,opponent
1243,Clear,6:56,11,Goal,7:17,Navy
1244,Draw,5:45,11,Shot,0:00,opponent
1245,Shot,5:23,11,Clear,5:45,opponent
1246,Clear,4:45,11,Goal,5:23,Navy
1247,Draw,3:17,11,Shot,0:00,Navy
1248,Shot,2:46,11,Shot,3:17,Navy
1249,Turnover,2:17,11,Shot,2:42,Navy
1250,Shot,1:54,11,Clear,2:17,Navy
1251,Clear,1:17,11,Shot,1:54,opponent
1252,Shot,1:00,11,Clear,1:17,opponent
1253,Clear,0:34,11,Turnover,1:00,Navy
1254,Draw,29:17:00,11,Goal,0:00,Navy
1255,Draw,27:19:00,11,Turnover,0:00,Navy
1256,Turnover,27:02:00,11,Clear,27:19:00,opponent
1257,Clear,26:33:00,11,Shot,27:02:00,opponent
1258,Turnover,26:05:00,11,Turnover,26:30:00,opponent
1259,Turnover,25:50:00,11,Clear,25:59:00,Navy
1260,Clear,25:30:00,11,Turnover,25:50:00,Navy
1261,Turnover,25:16:00,11,Clear,25:28:00,opponent
1262,Clear,25:15:00,11,Turnover,25:16:00,opponent
1263,Turnover,25:08:00,11,Goal,25:11:00,Navy
1264,Draw,23:02,11,Shot,0:00,Navy
1265,Shot,22:06,11,Shot,23:02,Navy
1266,Shot,21:51,11,Goal,22:06,Navy
1267,Draw,21:06,11,Clear,0:00,opponent
1268,Clear,21:02,11,Turnover,21:06,opponent
1269,Turnover,20:40,11,Goal,20:59,Navy
1270,Draw,19:15,11,Turnover,0:00,opponent
1271,Turnover,18:33,11,Shot,19:09,Navy
1272,Shot,18:21,11,Shot,18:33,Navy
1273,Shot,18:08,11,Clear,18:21,Navy
1274,Clear,17:56,11,Turnover,18:08,opponent
1275,Turnover,17:37,11,Clear,17:56,Navy
1276,Clear,17:33,11,Shot,17:37,Navy
1277,Shot,17:10,11,Clear,17:33,Navy
1278,Clear,16:57,11,Turnover,17:10,opponent
1279,Turnover,16:50,11,Clear,16:52,Navy
1280,Clear,16:47,11,Shot,16:50,Navy
1281,Turnover,15:42,11,Shot,16:45,Navy
1282,Turnover,15:35,11,Goal,15:39,Navy
1283,Draw,14:36,11,Shot,0:00,opponent
1284,Turnover,14:22,11,Clear,14:32,Navy
1285,Clear,14:00,11,Goal,14:22,Navy
1286,Draw,12:04,11,Goal,0:00,opponent
1287,Draw,10:37,11,Goal,0:00,opponent
1288,Draw,9:02,11,Turnover,0:00,Navy
1289,Turnover,8:47,11,Clear,9:02,opponent
1290,Clear,8:45,11,Shot,8:47,opponent
1291,Turnover,8:23,11,Shot,8:41,opponent
1292,Shot,8:08,11,Clear,8:23,opponent
1293,Clear,8:03,11,Shot,8:08,Navy
1294,Shot,7:46,11,Clear,8:03,Navy
1295,Clear,7:45,11,Turnover,7:46,opponent
1296,Turnover,7:36,11,Clear,7:42,Navy
1297,Clear,7:35,11,Turnover,7:36,Navy
1298,Turnover,6:34,11,Shot,7:35,opponent
1299,Turnover,6:17,11,Clear,6:29,Navy
1300,Clear,5:50,11,Turnover,6:17,Navy
1301,Turnover,5:19,11,Clear,5:25,opponent
1302,Clear,4:50,11,Goal,5:19,opponent
1303,Draw,3:06,11,Shot,0:00,opponent
1304,Shot,2:56,11,Turnover,3:06,opponent
1305,Turnover,2:30,11,Clear,2:52,Navy
1306,Clear,1:38,11,Shot,2:30,Navy
1307,Shot,1:27,11,Clear,1:38,Navy
1308,Clear,1:26,11,Turnover,1:27,opponent
1309,Turnover,0:47,11,Goal,1:21,Navy
1310,Draw,29:31:00,12,Shot,0:00,Navy
1311,Shot,29:12:00,12,Clear,29:31:00,Navy
1312,Clear,28:43:00,12,Turnover,29:12:00,opponent
1313,Turnover,28:36:00,12,Clear,28:38:00,Navy
1314,Clear,28:29:00,12,Goal,28:36:00,Navy
1315,Draw,28:14:00,12,Shot,0:00,Navy
1316,Shot,27:56:00,12,Clear,28:14:00,Navy
1317,Clear,27:25:00,12,Turnover,27:56:00,opponent
1318,Turnover,27:17:00,12,Clear,27:25:00,Navy
1319,Clear,26:38:00,12,Goal,27:17:00,Navy
1320,Draw,26:17:00,12,Shot,0:00,Navy
1321,Turnover,26:02:00,12,Clear,26:14:00,opponent
1322,Clear,25:22:00,12,Shot,26:02:00,opponent
1323,Shot,25:02:00,12,Goal,25:22:00,opponent
1324,Draw,24:34:00,12,Shot,0:00,Navy
1325,Shot,24:15:00,12,Clear,24:34:00,Navy
1326,Clear,24:13:00,12,Turnover,24:15:00,opponent
1327,Turnover,24:06:00,12,Shot,24:11:00,Navy
1328,Shot,23:39,12,Clear,24:06:00,Navy
1329,Clear,23:39,12,Turnover,23:39,opponent
1330,Turnover,23:28,12,Clear,23:34,Navy
1331,Clear,22:48,12,Shot,23:28,Navy
1332,Shot,22:32,12,Shot,22:48,Navy
1333,Shot,22:13,12,Clear,22:32,Navy
1334,Clear,21:24,12,Shot,22:13,opponent
1335,Turnover,21:09,12,Shot,21:13,opponent
1336,Turnover,21:05,12,Clear,21:09,Navy
1337,Clear,20:52,12,Shot,21:05,Navy
1338,Shot,20:42,12,Clear,20:52,Navy
1339,Clear,20:41,12,Turnover,20:42,opponent
1340,Turnover,20:34,12,Turnover,20:36,Navy
1341,Turnover,20:18,12,Clear,20:31,opponent
1342,Clear,19:08,12,Shot,20:18,opponent
1343,Shot,18:57,12,Clear,19:08,opponent
1344,Clear,18:52,12,Goal,18:57,Navy
1345,Draw,17:53,12,Turnover,0:00,opponent
1346,Turnover,17:51,12,Clear,17:53,Navy
1347,Clear,17:13,12,Goal,17:51,Navy
1348,Draw,16:56,12,Goal,0:00,Navy
1349,Draw,16:06,12,Goal,0:00,Navy
1350,Draw,15:42,12,Turnover,0:00,opponent
1351,Turnover,15:31,12,Clear,15:40,Navy
1352,Clear,15:21,12,Goal,15:31,Navy
1353,Draw,15:14,12,Shot,0:00,Navy
1354,Shot,15:01,12,Clear,15:14,Navy
1355,Clear,14:59,12,Turnover,15:01,opponent
1356,Turnover,14:13,12,Shot,14:57,Navy
1357,Turnover,13:55,12,Clear,14:09,opponent
1358,Clear,13:02,12,Turnover,13:55,opponent
1359,Turnover,12:53,12,Clear,12:58,Navy
1360,Clear,12:25,12,Goal,12:53,Navy
1361,Draw,12:07,12,Goal,0:00,Navy
1362,Draw,11:18,12,Goal,0:00,Navy
1363,Draw,10:18,12,Goal,0:00,Navy
1364,Draw,9:08,12,Goal,0:00,Navy
1365,Draw,7:35,12,Goal,0:00,Navy
1366,Draw,5:54,12,Goal,0:00,Navy
1367,Draw,3:56,12,Turnover,0:00,opponent
1368,Turnover,3:43,12,Goal,3:53,Navy
1369,Draw,2:12,12,Turnover,0:00,Navy
1370,Turnover,1:57,12,Clear,2:09,opponent
1371,Clear,0:50,12,Turnover,1:57,opponent
1372,Turnover,0:37,12,Clear,0:45,Navy
1373,Clear,0:20,12,Turnover,0:37,Navy
1374,Turnover,0:16,12,Clear,0:20,opponent
1375,Clear,0:14,12,Turnover,0:16,opponent
1376,Turnover,0:09,12,Shot,0:12,Navy
1377,Draw,29:20:00,12,Goal,0:00,Navy
1378,Draw,27:51:00,12,Shot,0:00,Navy
1379,Shot,27:40:00,12,Shot,27:51:00,Navy
1380,Shot,27:21:00,12,Clear,27:40:00,Navy
1381,Clear,27:14:00,12,Shot,27:21:00,opponent
1382,Turnover,26:29:00,12,Turnover,27:11:00,opponent
1383,Turnover,26:07:00,12,Clear,26:25:00,Navy
1384,Clear,26:05:00,12,Turnover,26:07:00,Navy
1385,Turnover,25:44:00,12,Clear,26:03:00,opponent
1386,Clear,25:15:00,12,Goal,25:44:00,opponent
1387,Draw,23:27,12,Shot,0:00,Navy
1388,Turnover,23:02,12,Clear,23:20,opponent
1389,Clear,22:35,12,Shot,23:02,opponent
1390,Shot,22:15,12,Shot,22:35,opponent
1391,Turnover,21:55,12,Shot,22:07,opponent
1392,Shot,21:42,12,Clear,21:55,opponent
1393,Clear,21:36,12,Shot,21:42,Navy
1394,Turnover,21:26,12,Clear,21:33,opponent
1395,Clear,21:21,12,Shot,21:26,opponent
1396,Turnover,20:57,12,Clear,21:19,Navy
1397,Clear,19:59,12,Shot,20:57,Navy
1398,Turnover,19:30,12,Clear,19:56,opponent
1399,Clear,18:49,12,Shot,19:30,opponent
1400,Shot,17:52,12,Goal,18:49,opponent
1401,Draw,17:04,12,Turnover,0:00,Navy
1402,Turnover,16:56,12,Clear,17:00,opponent
1403,Clear,16:12,12,Turnover,16:56,opponent
1404,Turnover,16:12,12,Clear,16:12,Navy
1405,Clear,15:12,12,Goal,16:12,Navy
1406,Draw,14:39,12,Turnover,0:00,opponent
1407,Turnover,14:33,12,Clear,14:37,Navy
1408,Clear,14:27,12,Shot,14:33,Navy
1409,Turnover,14:04,12,Clear,14:24,opponent
1410,Clear,12:20,12,Turnover,14:04,opponent
1411,Turnover,12:06,12,Clear,12:14,Navy
1412,Clear,11:25,12,Shot,12:06,Navy
1413,Shot,11:08,12,Goal,11:25,Navy
1414,Draw,8:54,12,Goal,0:00,Navy
1415,Draw,7:33,12,Shot,0:00,Navy
1416,Turnover,7:26,12,Clear,7:30,opponent
1417,Clear,7:24,12,Turnover,7:26,opponent
1418,Turnover,6:59,12,Goal,7:21,Navy
1419,Draw,5:40,12,Goal,0:00,opponent
1420,Draw,4:03,12,Turnover,0:00,opponent
1421,Turnover,3:49,12,Clear,3:56,Navy
1422,Clear,3:21,12,Shot,3:49,Navy
1423,Shot,3:03,12,Clear,3:21,Navy
1424,Clear,2:57,12,Shot,3:03,opponent
1425,Shot,2:30,12,Shot,2:57,opponent
1426,Shot,2:12,12,Clear,2:30,opponent
1427,Clear,2:10,12,Turnover,2:12,Navy
1428,Turnover,1:38,12,Goal,2:10,opponent
1429,Draw,0:35,12,Goal,0:00,Navy
1430,Draw,28:06:00,13,Shot,0:00,opponent
1431,Shot,27:34:00,13,Clear,28:06:00,opponent
1432,Clear,27:06:00,13,Goal,27:34:00,Navy
1433,Draw,26:47:00,13,Goal,0:00,Navy
1434,Draw,26:04:00,13,Shot,0:00,Navy
1435,Shot,25:51:00,13,Shot,26:04:00,Navy
1436,Shot,25:32:00,13,Shot,25:51:00,Navy
1437,Turnover,25:24:00,13,Turnover,25:30:00,Navy
1438,Turnover,24:54:00,13,Clear,25:24:00,opponent
1439,Clear,24:51:00,13,Turnover,24:54:00,opponent
1440,Turnover,24:43:00,13,Goal,24:51:00,Navy
1441,Draw,24:23:00,13,Goal,0:00,Navy
1442,Draw,24:09:00,13,Shot,0:00,Navy
1443,Shot,24:03:00,13,Clear,24:09:00,Navy
1444,Clear,23:30,13,Shot,24:03:00,opponent
1445,Turnover,23:15,13,Clear,23:29,Navy
1446,Clear,23:13,13,Turnover,23:15,Navy
1447,Turnover,23:02,13,Clear,23:09,opponent
1448,Clear,22:29,13,Shot,23:02,opponent
1449,Turnover,22:24,13,Clear,22:27,Navy
1450,Clear,22:17,13,Turnover,22:24,Navy
1451,Turnover,21:58,13,Turnover,22:14,opponent
1452,Turnover,21:53,13,Clear,21:54,Navy
1453,Clear,21:38,13,Goal,21:53,Navy
1454,Draw,21:15,13,Shot,0:00,Navy
1455,Shot,20:55,13,Clear,21:15,Navy
1456,Clear,20:09,13,Turnover,20:55,opponent
1457,Turnover,20:02,13,Clear,20:09,Navy
1458,Clear,19:53,13,Shot,20:02,Navy
1459,Shot,19:43,13,Shot,19:53,Navy
1460,Shot,19:27,13,Clear,19:43,Navy
1461,Clear,18:32,13,Turnover,19:27,opponent
1462,Turnover,18:26,13,Turnover,18:32,Navy
1463,Turnover,18:20,13,Clear,18:23,opponent
1464,Clear,17:36,13,Goal,18:20,opponent
1465,Draw,16:59,13,Shot,0:00,Navy
1466,Shot,16:50,13,Clear,16:59,Navy
1467,Clear,16:11,13,Shot,16:50,opponent
1468,Turnover,16:00,13,Clear,16:09,Navy
1469,Clear,15:43,13,Goal,16:00,Navy
1470,Draw,15:38,13,Turnover,0:00,opponent
1471,Turnover,15:31,13,Turnover,15:36,Navy
1472,Turnover,14:50,13,Turnover,15:31,opponent
1473,Turnover,14:45,13,Clear,14:46,Navy
